sample,fusion genes,chrom1,base1,strand1,chrom2,base2,strand2,gap (kb),spanning pairs,spanning reads,inframe,aligns,rearrangement,contig,contig break,classification,known
SGNex_Hct116_directRNA,CREB3L2:FABP5,chr7,138001604,-,chr8,81283366,+,Inf,0,1,FALSE,TRUE,TRUE,2f1f2712-80d6-4d83-878e-c45e0c832bef,446,PotentialTransSplicing,-
SGNex_Hct116_directRNA,SLC37A3:TMA16,chr7,140355668,-,chr4,163517434,+,Inf,0,1,FALSE,TRUE,TRUE,13462d9f-f947-4e3e-9af1-b3d0098d6e34,219,PotentialTransSplicing,-
SGNex_Hct116_directRNA,MICALL2:TRIM65,chr7,1459184,-,chr17,75892850,-,Inf,0,1,FALSE,TRUE,TRUE,c87b7c76-d41f-4deb-bae7-16eec8e6359f,268,PotentialTransSplicing,-
SGNex_Hct116_directRNA,EZH2:MFSD10,chr7,148884164,-,chr4,2933944,-,Inf,0,1,FALSE,TRUE,TRUE,834f6bff-6394-4153-a567-2599521149dd,111,PotentialTransSplicing,-
SGNex_Hct116_directRNA,SP4:FBXO4,chr7,21482123,+,chr5,41927013,+,Inf,0,1,FALSE,TRUE,TRUE,4b1a18fe-0b47-45c9-b0be-0921191d3f07,2151,PotentialTransSplicing,-
SGNex_Hct116_directRNA,NUPL2:MRPL22,chr7,23187146,+,chr5,154966686,+,Inf,0,1,TRUE,TRUE,TRUE,918b4812-6b4c-4332-ac29-cc4710749660,463,PotentialTransSplicing,-
SGNex_Hct116_directRNA,HNRNPA2B1:SLK,chr7,26200572,-,chr10,104018160,+,Inf,0,1,TRUE,TRUE,TRUE,3d1e9607-bff8-419f-a253-18dc5ae77de4,2697,PotentialTransSplicing,-
SGNex_Hct116_directRNA,HOXA10-HOXA9:SNRPD2,chr7,27179646,-,chr19,45688566,-,Inf,0,1,FALSE,TRUE,TRUE,f8030ad6-c44e-4e6f-be06-38d99454396f,228,PotentialTransSplicing,-
SGNex_Hct116_directRNA,CCZ1:VCP,chr7,5900932,+,chr9,35057530,-,Inf,0,1,TRUE,TRUE,TRUE,0fd9fb02-3e74-4dd2-b16f-19b0d0570285,409,PotentialTransSplicing,-
SGNex_Hct116_directRNA,YWHAZ:ZCCHC9,chr8,100948596,-,chr5,81308561,+,Inf,0,1,TRUE,TRUE,TRUE,bab60dd4-a324-4bdd-91b7-fb3fb42b8ca4,372,PotentialTransSplicing,-
SGNex_Hct116_directRNA,UBR5:B3GNTL1,chr8,102412173,-,chr17,82946983,-,Inf,0,1,FALSE,TRUE,TRUE,c816a62e-f4c3-48c1-96f2-7ddfa7409fad,489,PotentialTransSplicing,-
SGNex_Hct116_directRNA,AZIN1:ZXDC,chr8,102863807,-,chr3,126441946,-,Inf,0,1,FALSE,TRUE,TRUE,8eded59e-93c4-4870-83cf-45117ec9ec51,312,PotentialTransSplicing,-
SGNex_Hct116_directRNA,NSMCE2:USP16,chr8,125151277,+,chr21,29046667,+,Inf,0,1,TRUE,TRUE,TRUE,42708e22-1540-4c2f-842b-2e7afd45d3cc,372,PotentialTransSplicing,-
SGNex_Hct116_directRNA,PTK2:NDUFB2,chr8,140735251,-,chr7,140702866,+,Inf,0,1,TRUE,TRUE,TRUE,5b8f3947-c047-484b-bad1-1dd57a4d5c77,184,PotentialTransSplicing,-
SGNex_Hct116_directRNA,FAM83H:S100A4,chr8,143730136,-,chr1,153544809,-,Inf,0,1,TRUE,TRUE,TRUE,f94a0c27-15f2-4627-b29f-8b3165a0cfad,446,PotentialTransSplicing,-
SGNex_Hct116_directRNA,PLEC:PAXIP1,chr8,143975177,-,chr7,154998784,-,Inf,0,1,FALSE,TRUE,TRUE,e3c6f814-d770-4536-b950-6889616e7b2f,332,PotentialTransSplicing,-
SGNex_Hct116_directRNA,TNFRSF10D:FBXO34,chr8,23163786,-,chr14,55354501,+,Inf,0,1,FALSE,TRUE,TRUE,f29a5a49-d79b-42f4-9e17-37b875cb1a61,225,PotentialTransSplicing,-
SGNex_Hct116_directRNA,ENTPD4:ELMOD3,chr8,23435392,-,chr2,85356967,+,Inf,0,1,FALSE,TRUE,TRUE,3450721e-2781-4a76-a170-f2b00917e8d2,1632,PotentialTransSplicing,-
SGNex_Hct116_directRNA,DOCK5:RBM39,chr8,25336373,+,chr20,35725155,-,Inf,0,1,TRUE,TRUE,TRUE,42852f7d-3cdc-4ae6-b242-044fd8e0a709,809,PotentialTransSplicing,-
SGNex_Hct116_directRNA,DCTN6:TBCE,chr8,30164175,+,chr1,235442852,+,Inf,0,1,TRUE,TRUE,TRUE,319bc633-26a0-4c30-a8ad-7077f81ad9e9,120,PotentialTransSplicing,-
SGNex_Hct116_directRNA,PRKDC:DNAJC1,chr8,47788906,-,chr10,21756755,-,Inf,0,1,TRUE,TRUE,TRUE,782bc887-abaf-4d56-becf-a8bb860c901e,499,PotentialTransSplicing,-
SGNex_Hct116_directRNA,RAD23B:RNF8,chr9,107283695,+,chr6,37371512,+,Inf,0,1,TRUE,TRUE,TRUE,1f285de5-d8de-4ae1-bf4e-9220675275cd,373,PotentialTransSplicing,-
SGNex_Hct116_directRNA,WDR34:ZNF638,chr9,128640691,-,chr2,71393394,+,Inf,0,1,TRUE,TRUE,TRUE,68b39f6b-b7d5-44cd-a967-994a96f8b1c3,382,PotentialTransSplicing,-
SGNex_Hct116_directRNA,RPL7A:EIF2B3,chr9,133349042,+,chr1,44926739,-,Inf,0,1,TRUE,TRUE,TRUE,77dca383-fd70-4f6b-a5a4-151291e55e9d,142,PotentialTransSplicing,-
SGNex_Hct116_directRNA,SNAPC4:GNL3,chr9,136387485,-,chr3,52692872,+,Inf,0,1,TRUE,TRUE,TRUE,964e6701-41a7-4230-b798-6f175acfb20f,1376,PotentialTransSplicing,-
SGNex_Hct116_directRNA,MELK:HOXB8,chr9,36589652,+,chr17,48611604,-,Inf,0,1,FALSE,TRUE,TRUE,16fe3b80-cd9c-4aad-b4da-b78569b79906,530,PotentialTransSplicing,-
SGNex_Hct116_directRNA,EXOSC3:SMN1,chr9,37783914,-,chr5,70951941,+,Inf,0,1,TRUE,TRUE,TRUE,f2b3ee4a-7d1d-4066-9966-0c5a74e96b38,345,PotentialTransSplicing,-
SGNex_Hct116_directRNA,GDA:SRP9,chr9,72149682,+,chr1,225777935,+,Inf,0,1,TRUE,TRUE,TRUE,a8eb2a56-bcb7-495c-bda2-54bb45d82b38,222,PotentialTransSplicing,-
SGNex_Hct116_directRNA,IARS:LINC00969,chr9,92293441,-,chr3,195688533,+,Inf,0,1,FALSE,TRUE,TRUE,c62e971e-d0a1-45a6-8795-55c44cb8a6ac,206,PotentialTransSplicing,-
SGNex_Hct116_directRNA,PTPDC1:SNX3,chr9,94064821,+,chr6,108223045,-,Inf,0,1,FALSE,TRUE,TRUE,a7c8e313-a606-4f1a-b540-193a91b1a94b,354,PotentialTransSplicing,-
SGNex_Hct116_directRNA,SLC9A6:RANBP17,chrX,135985827,+,chr5,171240928,+,Inf,0,1,TRUE,TRUE,TRUE,fee84d63-db19-4e23-8612-3509f9d2fc27,244,PotentialTransSplicing,-
SGNex_Hct116_directRNA,FLNA:WNT3,chrX,154374506,-,chr17,46770048,-,Inf,0,1,FALSE,TRUE,TRUE,d2383695-0a76-4504-b773-474ec46ff62d,120,PotentialTransSplicing,-
SGNex_Hct116_directRNA,NONO:IDE,chrX,71284453,+,chr10,92468990,-,Inf,0,1,FALSE,TRUE,TRUE,6dbbe0c1-da49-4b94-bc59-3164b8b747a6,114,PotentialTransSplicing,-
